customer_id,plan,monthly_fee,total_amount,trans_count,recency_days,recency_days_tx,logins_7d,logins_30d,logins_90d,tickets,avg_resolution,tenure_days,churn
2721,standard,20.0,200.0,10,185,42,0,0,5,0,0.0,318,0
2722,standard,20.0,260.0,13,148,39,0,2,4,0,0.0,408,0
2723,basic,10.0,150.0,15,35,90,1,3,7,0,0.0,511,0
2724,basic,10.0,40.0,4,125,58,0,1,8,1,4.0,151,0
2725,premium,40.0,600.0,15,112,103,0,0,4,0,0.0,528,0
2726,basic,10.0,20.0,2,55,60,0,4,7,0,0.0,92,0
2727,standard,20.0,660.0,33,123,112,0,0,2,0,0.0,1075,0
2728,basic,10.0,160.0,16,133,99,0,1,5,0,0.0,555,1
2729,basic,10.0,320.0,32,81,85,3,3,6,0,0.0,1023,0
2730,premium,40.0,240.0,6,104,35,0,2,6,0,0.0,194,0
2731,premium,40.0,160.0,4,194,108,0,0,6,0,0.0,205,0
2732,standard,20.0,560.0,28,183,87,0,0,3,0,0.0,899,0
2733,basic,10.0,130.0,13,85,59,1,1,3,0,0.0,427,0
2734,basic,10.0,140.0,14,174,109,0,0,6,0,0.0,504,1
2735,basic,10.0,10.0,1,27,16,1,3,3,0,0.0,22,0
2736,premium,40.0,40.0,1,114,76,0,0,5,0,0.0,81,0
2737,standard,20.0,580.0,29,43,51,0,0,4,0,0.0,898,0
2738,standard,20.0,640.0,32,158,90,0,1,4,1,4.0,1025,0
2739,basic,10.0,170.0,17,126,51,0,1,8,0,0.0,535,0
2740,standard,20.0,140.0,7,121,48,0,1,6,1,8.0,231,0
2741,basic,10.0,10.0,1,86,65,0,1,4,0,0.0,68,0
2742,basic,10.0,300.0,30,72,44,0,0,5,1,5.0,919,0
2743,standard,20.0,480.0,24,89,27,1,2,11,1,2.0,721,0
2744,standard,20.0,680.0,34,112,50,0,0,4,0,0.0,1048,0
2745,premium,40.0,440.0,11,21,57,0,3,7,1,1.0,366,0
2746,standard,20.0,320.0,16,3,53,0,1,4,0,0.0,508,0
2747,basic,10.0,180.0,18,184,104,0,3,8,0,0.0,623,1
2748,premium,40.0,80.0,2,116,110,0,1,7,0,0.0,140,0
2749,standard,20.0,420.0,21,13,92,0,2,9,0,0.0,696,0
2750,basic,10.0,220.0,22,104,92,0,1,5,0,0.0,731,1
2751,premium,40.0,200.0,5,87,41,0,1,5,2,3.0,167,0
2752,standard,20.0,520.0,26,114,95,0,3,10,1,2.0,846,0
2753,basic,10.0,140.0,14,72,22,2,3,9,1,5.0,420,1
2754,basic,10.0,240.0,24,102,58,0,1,5,0,0.0,753,0
2755,standard,20.0,460.0,23,89,64,0,2,7,0,0.0,733,0
2756,basic,10.0,280.0,28,96,31,0,5,8,0,0.0,847,1
2757,standard,20.0,100.0,5,90,50,0,0,2,0,0.0,175,0
2758,basic,10.0,160.0,16,134,76,0,2,5,0,0.0,528,0
2759,standard,20.0,60.0,3,5,22,0,0,2,0,0.0,91,0
2760,standard,20.0,640.0,32,53,41,0,2,9,0,0.0,979,0
2761,standard,20.0,20.0,1,68,9,1,1,1,0,0.0,17,0
2762,basic,10.0,290.0,29,128,58,0,0,4,0,0.0,900,0
2763,premium,40.0,1120.0,28,116,35,0,2,11,0,0.0,846,1
2764,basic,10.0,80.0,8,46,29,0,2,5,0,0.0,243,0
2765,basic,10.0,230.0,23,94,93,1,1,3,0,0.0,756,0
2766,basic,10.0,270.0,27,136,67,0,1,5,1,4.0,854,0
2767,standard,20.0,680.0,34,84,65,0,0,3,0,0.0,1063,0
2768,basic,10.0,120.0,12,47,23,0,3,10,1,9.0,360,0
2769,standard,20.0,380.0,19,107,99,0,0,7,0,0.0,643,1
2770,standard,20.0,380.0,19,98,65,0,4,6,0,0.0,605,0
2771,standard,20.0,60.0,3,109,31,0,0,1,0,0.0,92,0
2772,basic,10.0,310.0,31,111,71,0,2,5,0,0.0,974,1
2773,basic,10.0,270.0,27,196,80,0,0,7,0,0.0,862,0
2774,standard,20.0,460.0,23,36,28,0,1,5,0,0.0,697,1
2775,basic,10.0,40.0,4,75,27,0,0,2,0,0.0,122,0
2776,basic,10.0,270.0,27,59,77,0,1,2,0,0.0,857,0
2777,basic,10.0,90.0,9,136,70,0,2,6,0,0.0,317,1
2778,basic,10.0,80.0,8,138,35,0,2,5,0,0.0,251,1
2779,premium,40.0,400.0,10,74,56,0,2,9,0,0.0,330,1
2780,basic,10.0,30.0,3,57,44,0,2,5,0,0.0,113,0
2781,standard,20.0,500.0,25,32,100,0,0,5,0,0.0,826,1
2782,standard,20.0,200.0,10,183,63,0,1,3,1,1.0,342,1
2783,basic,10.0,300.0,30,186,31,0,0,2,0,0.0,909,0
2784,basic,10.0,160.0,16,121,94,0,4,9,1,8.0,552,1
2785,standard,20.0,200.0,10,68,48,0,0,1,0,0.0,322,0
2786,basic,10.0,10.0,1,167,23,1,4,4,1,0.0,30,0
2787,basic,10.0,270.0,27,150,100,0,1,4,0,0.0,884,1
2788,basic,10.0,280.0,28,0,68,0,0,2,0,0.0,884,0
2789,basic,10.0,330.0,33,19,72,0,1,3,0,0.0,1036,0
2790,basic,10.0,310.0,31,101,99,0,1,5,1,8.0,1007,0
2791,standard,20.0,320.0,16,2,31,0,0,2,1,5.0,488,0
2792,basic,10.0,270.0,27,166,73,0,0,4,0,0.0,862,0
2793,standard,20.0,540.0,27,140,44,0,0,6,0,0.0,831,0
2794,premium,40.0,640.0,16,134,111,0,0,3,0,0.0,562,1
2795,basic,10.0,210.0,21,105,93,0,2,10,1,3.0,693,0
2796,standard,20.0,180.0,9,12,35,0,0,4,0,0.0,281,0
2797,basic,10.0,220.0,22,184,31,0,1,4,0,0.0,668,0
2798,basic,10.0,330.0,33,144,21,0,2,9,0,0.0,990,1
2799,standard,20.0,420.0,21,61,60,0,2,6,1,1.0,664,0
2800,basic,10.0,10.0,1,36,63,0,3,4,0,0.0,64,0
2801,standard,20.0,500.0,25,29,40,0,0,8,0,0.0,766,0
2802,premium,40.0,680.0,17,26,68,0,4,8,0,0.0,549,0
2803,basic,10.0,210.0,21,113,77,0,0,8,0,0.0,686,1
2804,basic,10.0,60.0,6,145,58,2,3,7,1,6.0,212,0
2805,standard,20.0,700.0,35,148,58,0,2,6,0,0.0,1086,0
2806,standard,20.0,200.0,10,160,57,0,0,4,0,0.0,330,0
2807,basic,10.0,210.0,21,115,95,0,2,8,1,4.0,701,0
2808,standard,20.0,640.0,32,38,64,0,1,4,1,2.0,997,0
2809,standard,20.0,180.0,9,86,85,0,0,4,0,0.0,326,0
2810,standard,20.0,100.0,5,8,65,0,0,3,0,0.0,191,0
2811,basic,10.0,170.0,17,16,101,0,0,5,0,0.0,585,0
2812,standard,20.0,480.0,24,64,33,0,1,3,0,0.0,725,0
2813,standard,20.0,620.0,31,133,57,0,3,9,0,0.0,964,0
2814,basic,10.0,140.0,14,144,104,0,0,2,0,0.0,497,1
2815,basic,10.0,20.0,2,115,44,0,2,5,0,0.0,83,0
2816,standard,20.0,220.0,11,85,109,0,0,6,0,0.0,413,0
2817,standard,20.0,480.0,24,2,95,0,4,7,0,0.0,794,0
2818,premium,40.0,880.0,22,80,80,0,0,4,0,0.0,717,0
2819,basic,10.0,80.0,8,158,53,0,2,6,2,1.0,272,0
2820,standard,20.0,520.0,26,162,62,0,1,7,0,0.0,818,1
2821,basic,10.0,180.0,18,136,34,0,2,4,0,0.0,551,0
2822,basic,10.0,200.0,20,76,70,0,2,9,0,0.0,646,0
2823,basic,10.0,220.0,22,112,93,0,2,5,0,0.0,724,0
2824,standard,20.0,180.0,9,137,48,0,1,3,0,0.0,294,1
2825,basic,10.0,70.0,7,125,51,0,0,3,1,5.0,232,1
2826,standard,20.0,220.0,11,80,81,0,3,7,1,5.0,381,0
2827,basic,10.0,100.0,10,23,61,0,1,3,0,0.0,340,0
2828,standard,20.0,340.0,17,154,73,0,0,2,0,0.0,559,0
2829,premium,40.0,880.0,22,186,46,0,1,5,0,0.0,676,0
2830,premium,40.0,200.0,5,73,76,0,1,6,0,0.0,203,0
2831,standard,20.0,460.0,23,141,55,0,0,4,0,0.0,716,1
2832,premium,40.0,1080.0,27,55,96,0,1,4,0,0.0,884,1
2833,standard,20.0,600.0,30,64,47,0,0,0,0,0.0,917,0
2834,standard,20.0,60.0,3,117,55,1,2,4,0,0.0,121,0
2835,premium,40.0,760.0,19,193,30,0,2,4,0,0.0,577,1
2836,standard,20.0,440.0,22,134,26,1,2,6,0,0.0,662,0
2837,premium,40.0,480.0,12,50,90,0,1,5,0,0.0,421,0
2838,standard,20.0,660.0,33,136,112,0,1,3,0,0.0,1072,1
2839,premium,40.0,1320.0,33,93,63,0,5,9,1,8.0,1025,0
2840,basic,10.0,160.0,16,66,56,0,2,6,1,6.0,510,0
2841,standard,20.0,240.0,12,53,25,0,0,3,0,0.0,360,0
2842,basic,10.0,190.0,19,185,32,0,0,2,0,0.0,578,1
2843,basic,10.0,100.0,10,77,28,0,2,6,0,0.0,300,0
2844,basic,10.0,260.0,26,170,38,0,4,11,0,0.0,797,1
2845,standard,20.0,560.0,28,84,100,0,0,6,0,0.0,916,0
2846,basic,10.0,150.0,15,32,84,1,1,4,0,0.0,510,1
2847,basic,10.0,10.0,1,26,12,2,3,3,0,0.0,12,0
2848,basic,10.0,100.0,10,24,51,0,1,4,0,0.0,329,0
2849,standard,20.0,280.0,14,3,53,0,0,2,1,1.0,444,0
2850,basic,10.0,10.0,1,75,62,0,2,5,0,0.0,71,1
2851,basic,10.0,330.0,33,175,81,0,0,3,0,0.0,1048,1
2852,basic,10.0,350.0,35,127,30,0,0,4,0,0.0,1057,0
2853,premium,40.0,760.0,19,81,63,0,0,3,0,0.0,603,1
2854,basic,10.0,150.0,15,80,37,0,2,3,0,0.0,459,0
2855,basic,10.0,230.0,23,155,53,0,0,3,0,0.0,721,1
2856,basic,10.0,10.0,1,198,41,0,1,1,0,0.0,41,1
2857,standard,20.0,540.0,27,145,48,0,0,5,0,0.0,835,0
2858,premium,40.0,840.0,21,98,110,0,0,2,0,0.0,716,0
2859,basic,10.0,70.0,7,90,57,0,0,4,0,0.0,239,1
2860,basic,10.0,30.0,3,136,35,0,1,6,0,0.0,96,0
2861,basic,10.0,150.0,15,133,32,0,1,6,0,0.0,456,1
2862,standard,20.0,480.0,24,36,28,0,1,1,0,0.0,727,1
2863,basic,10.0,120.0,12,62,31,0,1,7,0,0.0,361,1
2864,standard,20.0,140.0,7,113,105,0,2,9,0,0.0,288,0
2865,standard,20.0,260.0,13,157,40,0,1,4,0,0.0,402,0
2866,standard,20.0,380.0,19,86,103,0,1,6,0,0.0,647,0
2867,standard,20.0,660.0,33,54,53,0,0,5,0,0.0,1015,0
2868,basic,10.0,120.0,12,145,61,0,1,2,2,3.5,399,0
2869,basic,10.0,120.0,12,187,72,0,1,4,0,0.0,405,1
2870,standard,20.0,220.0,11,75,62,0,2,7,0,0.0,362,0
2871,standard,20.0,280.0,14,113,39,0,1,3,0,0.0,430,0
2872,basic,10.0,300.0,30,86,65,0,6,9,0,0.0,938,0
2873,standard,20.0,640.0,32,1,113,0,0,1,0,0.0,1048,0
2874,basic,10.0,290.0,29,75,46,0,1,4,0,0.0,895,0
2875,premium,40.0,1360.0,34,18,58,0,1,10,0,0.0,1052,0
2876,standard,20.0,300.0,15,146,102,0,2,6,0,0.0,531,1
2877,basic,10.0,120.0,12,71,35,0,2,4,0,0.0,370,0
2878,basic,10.0,290.0,29,137,74,0,2,5,0,0.0,921,1
2879,basic,10.0,100.0,10,22,105,0,1,5,0,0.0,382,0
2880,standard,20.0,80.0,4,55,96,0,1,5,1,6.0,188,0
2881,premium,40.0,920.0,23,35,95,0,0,3,0,0.0,761,0
2882,basic,10.0,130.0,13,142,27,0,1,3,1,3.0,390,1
2883,basic,10.0,40.0,4,20,115,0,0,2,1,1.0,207,0
2884,basic,10.0,320.0,32,95,76,0,2,8,0,0.0,1008,0
2885,standard,20.0,20.0,1,24,59,0,1,2,1,2.0,65,1
2886,basic,10.0,30.0,3,116,80,0,0,4,0,0.0,148,1
2887,basic,10.0,110.0,11,126,57,1,2,5,1,2.0,363,0
2888,basic,10.0,70.0,7,47,40,0,1,3,0,0.0,220,0
2889,standard,20.0,20.0,1,181,51,0,0,1,0,0.0,59,1
2890,basic,10.0,30.0,3,45,89,1,1,4,0,0.0,154,0
2891,standard,20.0,620.0,31,149,108,0,1,8,0,0.0,1010,0
2892,standard,20.0,720.0,36,26,38,0,3,8,0,0.0,1089,1
2893,basic,10.0,10.0,1,11,29,3,3,3,1,4.0,31,0
2894,basic,10.0,320.0,32,25,52,0,1,6,0,0.0,990,0
2895,basic,10.0,150.0,15,84,98,0,1,6,0,0.0,525,0
2896,basic,10.0,280.0,28,197,119,0,0,4,0,0.0,929,0
2897,basic,10.0,40.0,4,27,50,0,0,5,0,0.0,142,1
2898,basic,10.0,320.0,32,154,68,0,0,2,0,0.0,1001,0
2899,standard,20.0,280.0,14,36,41,0,3,7,0,0.0,432,1
2900,standard,20.0,200.0,10,184,111,0,0,3,0,0.0,386,1
2901,basic,10.0,210.0,21,13,58,0,0,3,0,0.0,663,0
2902,basic,10.0,10.0,1,138,35,0,2,2,0,0.0,43,0
2903,premium,40.0,680.0,17,106,43,0,4,10,0,0.0,524,0
2904,standard,20.0,160.0,8,151,86,0,0,4,0,0.0,298,1
2905,premium,40.0,600.0,15,110,30,0,0,5,0,0.0,451,0
2906,standard,20.0,680.0,34,40,34,0,1,6,0,0.0,1028,0
2907,basic,10.0,160.0,16,123,104,0,1,3,0,0.0,558,1
2908,standard,20.0,40.0,2,39,82,0,0,3,0,0.0,113,1
2909,standard,20.0,160.0,8,168,48,0,0,5,1,8.0,266,0
2910,basic,10.0,230.0,23,40,53,1,5,10,0,0.0,720,0
2911,premium,40.0,1120.0,28,196,103,0,2,6,0,0.0,913,1
2912,basic,10.0,180.0,18,113,69,0,0,3,3,2.6666666666666665,587,0
2913,standard,20.0,400.0,20,28,51,0,0,5,0,0.0,621,0
2914,basic,10.0,80.0,8,113,90,0,2,5,1,7.0,309,1
2915,standard,20.0,40.0,2,132,90,0,2,8,0,0.0,120,0
2916,basic,10.0,150.0,15,29,28,0,0,2,1,0.0,451,0
2917,basic,10.0,270.0,27,60,35,0,1,4,0,0.0,818,0
2918,standard,20.0,60.0,3,67,77,0,0,2,1,1.0,142,0
2919,standard,20.0,620.0,31,142,82,0,0,2,0,0.0,986,1
2920,standard,20.0,580.0,29,158,36,0,1,7,0,0.0,880,1
2921,basic,10.0,290.0,29,56,100,0,1,3,0,0.0,945,1
2922,standard,20.0,560.0,28,109,30,0,0,4,0,0.0,847,1
2923,standard,20.0,80.0,4,24,74,0,1,5,0,0.0,170,0
2924,premium,40.0,1200.0,30,82,71,0,2,10,0,0.0,947,1
2925,standard,20.0,480.0,24,81,81,0,2,6,0,0.0,771,0
2926,basic,10.0,270.0,27,187,31,0,0,8,0,0.0,818,1
2927,standard,20.0,380.0,19,183,35,0,1,6,0,0.0,580,0
2928,basic,10.0,160.0,16,134,74,0,0,4,0,0.0,529,0
2929,basic,10.0,100.0,10,149,41,0,1,1,0,0.0,316,0
2930,basic,10.0,310.0,31,180,71,0,1,6,0,0.0,972,0
2931,standard,20.0,660.0,33,96,24,0,1,5,0,0.0,990,0
2932,standard,20.0,60.0,3,1,65,0,2,7,0,0.0,133,0
2933,basic,10.0,50.0,5,40,74,0,1,6,0,0.0,195,1
2934,standard,20.0,100.0,5,151,81,0,0,4,0,0.0,208,0
2935,basic,10.0,130.0,13,56,61,0,1,10,0,0.0,428,0
2936,basic,10.0,80.0,8,85,41,0,3,8,0,0.0,257,0
2937,basic,10.0,130.0,13,139,96,0,0,2,1,4.0,465,0
2938,basic,10.0,10.0,1,93,46,0,0,2,0,0.0,48,0
2939,basic,10.0,130.0,13,178,105,0,1,5,0,0.0,468,0
2940,standard,20.0,300.0,15,7,58,0,0,4,0,0.0,481,0
2941,basic,10.0,220.0,22,49,60,0,2,5,0,0.0,691,0
2942,basic,10.0,110.0,11,107,34,0,0,1,1,4.0,337,0
2943,premium,40.0,1120.0,28,51,31,0,0,3,0,0.0,849,0
2944,standard,20.0,500.0,25,171,63,0,1,4,0,0.0,787,1
2945,basic,10.0,210.0,21,198,102,0,0,7,0,0.0,706,1
2946,basic,10.0,30.0,3,139,25,0,1,4,0,0.0,91,1
2947,basic,10.0,330.0,33,175,93,0,2,8,0,0.0,1061,1
2948,basic,10.0,30.0,3,110,104,0,0,2,0,0.0,167,1
2949,premium,40.0,600.0,15,169,50,0,0,5,0,0.0,470,1
2950,standard,20.0,260.0,13,48,24,1,2,9,0,0.0,392,0
2951,basic,10.0,190.0,19,187,38,0,0,6,0,0.0,582,0
2952,standard,20.0,580.0,29,98,35,0,0,6,0,0.0,884,0
2953,standard,20.0,660.0,33,197,111,0,0,1,1,9.0,1071,0
2954,basic,10.0,130.0,13,165,91,0,3,7,0,0.0,459,0
2955,standard,20.0,580.0,29,46,53,0,0,3,0,0.0,897,0
2956,premium,40.0,880.0,22,69,61,0,0,9,0,0.0,699,0
2957,basic,10.0,10.0,1,110,65,0,3,4,1,3.0,70,0
2958,basic,10.0,280.0,28,71,65,0,0,5,0,0.0,876,0
2959,standard,20.0,220.0,11,126,28,0,2,3,1,2.0,330,0
2960,standard,20.0,380.0,19,53,25,1,3,5,0,0.0,572,0
2961,standard,20.0,540.0,27,193,47,0,0,1,0,0.0,834,0
2962,standard,20.0,220.0,11,111,100,0,1,6,0,0.0,409,0
2963,premium,40.0,40.0,1,136,16,2,2,2,0,0.0,18,1
2964,premium,40.0,160.0,4,31,44,0,0,3,0,0.0,137,0
2965,standard,20.0,80.0,4,33,75,0,1,6,0,0.0,170,0
2966,basic,10.0,200.0,20,152,101,0,2,4,0,0.0,675,0
2967,basic,10.0,100.0,10,144,50,0,0,4,0,0.0,327,0
2968,basic,10.0,270.0,27,170,98,0,1,4,1,7.0,880,0
2969,basic,10.0,10.0,1,173,60,0,0,3,1,2.0,62,0
2970,premium,40.0,960.0,24,101,69,0,3,5,0,0.0,761,0
2971,basic,10.0,300.0,30,151,94,0,1,3,0,0.0,972,1
2972,standard,20.0,260.0,13,18,107,0,0,5,0,0.0,468,0
2973,standard,20.0,500.0,25,20,45,0,1,7,0,0.0,767,0
2974,basic,10.0,120.0,12,195,75,0,3,7,0,0.0,408,0
2975,basic,10.0,210.0,21,94,28,1,2,8,0,0.0,631,1
2976,basic,10.0,240.0,24,97,34,0,1,9,0,0.0,729,1
2977,standard,20.0,680.0,34,195,61,0,1,2,0,0.0,1055,1
2978,basic,10.0,50.0,5,41,51,0,0,3,0,0.0,175,0
2979,basic,10.0,140.0,14,164,54,0,0,3,0,0.0,444,0
2980,basic,10.0,210.0,21,142,29,0,1,6,0,0.0,632,0
2981,standard,20.0,80.0,4,99,95,0,4,8,0,0.0,187,0
2982,standard,20.0,320.0,16,19,32,0,0,2,1,0.0,483,0
2983,premium,40.0,520.0,13,19,94,0,1,5,0,0.0,462,0
2984,basic,10.0,50.0,5,153,93,0,3,5,0,0.0,216,0
2985,basic,10.0,170.0,17,167,80,0,2,10,1,0.0,563,0
2986,premium,40.0,120.0,3,68,60,0,2,7,0,0.0,127,0
2987,standard,20.0,20.0,1,88,40,0,1,1,0,0.0,43,0
2988,basic,10.0,170.0,17,32,97,0,3,6,0,0.0,578,0
2989,premium,40.0,240.0,6,6,30,2,3,9,0,0.0,183,0
2990,basic,10.0,330.0,33,27,101,0,0,6,0,0.0,1061,0
2991,basic,10.0,140.0,14,14,33,0,1,1,0,0.0,425,0
2992,standard,20.0,140.0,7,83,81,0,0,8,0,0.0,268,0
2993,basic,10.0,40.0,4,147,59,0,4,16,0,0.0,150,0
2994,basic,10.0,280.0,28,78,101,0,0,4,0,0.0,919,1
2995,basic,10.0,10.0,1,50,69,0,0,3,0,0.0,70,0
2996,standard,20.0,280.0,14,91,64,0,3,7,0,0.0,459,1
2997,basic,10.0,150.0,15,54,84,3,6,11,0,0.0,510,0
2998,basic,10.0,20.0,2,184,85,0,1,4,1,4.0,116,0
2999,standard,20.0,260.0,13,152,29,0,0,3,0,0.0,398,1
3000,standard,20.0,280.0,14,192,31,0,0,8,0,0.0,429,0
